Taxon,Category,Associated crop type general,Associated crop type specific,Genus,Associated crop,SRSex,GRSex,ERSex,FCSex,FCSex priority category,SRSin,GRSin,ERSin,FCSin,FCSin priority category,FCSex value,FCSin value,FCSc_min,FCSc_max,FCSc mean,FCSc_min priority category,FCSc_max priority category,FCSc mean priority category,EOO status,AOO status,Combined threat assessment status,file_path
Carya texana,(1)A,Food,Nuts,Carya,Pecan,0.368227249,0.0,0.0,0.122742416,HP,8.59375,5.152086356,90.90909091,34.88497576,MP,0.122742416,34.88497576,0.122742416,34.88497576,17.50385909,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Carya/Carya texana_Run20200203_2020-07-27.html
Carya tomentosa,(1)A,Food,Nuts,Carya,Pecan,0.8782104390000001,0.0,0.0,0.292736813,HP,5.255023184,3.5107609710000003,100.0,36.25526139,MP,0.292736813,36.25526139,0.292736813,36.25526139,18.2739991,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Carya/Carya tomentosa_Run20200203_2020-07-27.html
Carya x lecontei,(1)A,Food,Nuts,Carya,Pecan,0.0,0.0,0.0,0.0,HP,0.0,,,0.0,HP,0.0,0.0,0.0,0.0,0.0,HP,HP,HP,Critically Endangered (CR),Critically Endangered (CR),Critically Endangered (CR),./compiledSummaryDocs/Carya/Carya x lecontei_Run20200203_2020-07-27.html
Carya x ludoviciana,(1)A,Food,Nuts,Carya,Pecan,0.0,0.0,0.0,0.0,HP,0.0,,,0.0,HP,0.0,0.0,0.0,0.0,0.0,HP,HP,HP,Critically Endangered (CR),Critically Endangered (CR),Critically Endangered (CR),./compiledSummaryDocs/Carya/Carya x ludoviciana_Run20200203_2020-07-27.html
Castanea dentata,(1)A,Food,Nuts,Castanea,Chestnut,1.2164902,0.0,0.0,0.405496733,HP,11.97183099,5.854311636,77.77777778,31.86797347,MP,0.405496733,31.86797347,0.405496733,31.86797347,16.1367351,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Castanea/Castanea dentata_Run20200203_2020-07-27.html
Castanea ozarkensis,(1)A,Food,Nuts,Castanea,Chestnut,0.7448789570000001,0.0,0.0,0.248292986,HP,18.18181818,13.04205271,75.0,35.40795696,MP,0.248292986,35.40795696,0.248292986,35.40795696,17.82812497,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Castanea/Castanea ozarkensis_Run20200203_2020-07-27.html
Castanea pumila,(1)A,Food,Nuts,Castanea,Chestnut,0.601926164,0.0,0.0,0.200642055,HP,8.685446009,4.616236172,89.47368421,34.25845546,MP,0.200642055,34.25845546,0.200642055,34.25845546,17.22954876,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Castanea/Castanea pumila_Run20200203_2020-07-27.html
Castanea x neglecta,(1)C,Food,Nuts,Castanea,Chestnut,0.0,0.0,0.0,0.0,HP,0.0,,,0.0,HP,0.0,0.0,0.0,0.0,0.0,HP,HP,HP,Critically Endangered (CR),Critically Endangered (CR),Critically Endangered (CR),./compiledSummaryDocs/Castanea/Castanea x neglecta_Run20200203_2020-07-27.html
Citrus depressa,(1)A,Food,Fruits,Citrus,Citrus,66.66666667,0.0,0.0,22.22222222,HP,0.0,,,0.0,HP,22.22222222,0.0,0.0,22.22222222,11.11111111,HP,HP,HP,Critically Endangered (CR),Critically Endangered (CR),Critically Endangered (CR),./compiledSummaryDocs/Citrus/Citrus depressa_Run20200203_2020-07-27.html
Comarum palustre,(1)B,Food,Fruits,Comarum,Strawberry,0.145772595,0.0,0.0,0.048590865,HP,15.45372866,12.34019683,97.43589744,41.74327431,MP,0.048590865,41.74327431,0.048590865,41.74327431,20.89593259,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Comarum/Comarum palustre_Run20200203_2020-07-27.html
Corylus americana,(1)A,Food,Nuts,Corylus,Hazelnut,1.934073327,3.44383855,29.41176471,11.59655886,HP,7.023060797,3.514448652,95.83333333,35.45694759,MP,11.59655886,35.45694759,11.59655886,35.45694759,23.52675323,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Corylus/Corylus americana_Run20200203_2020-07-27.html
Corylus californica,(1)A,Food,Nuts,Corylus,Hazelnut,2.820685024,13.0726811,50.0,21.96445537,HP,15.71428571,11.73885498,92.85714286,40.10342785,MP,21.96445537,40.10342785,21.96445537,40.10342785,31.03394161,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Corylus/Corylus californica_Run20200203_2020-07-27.html
Corylus cornuta,(1)B,Food,Nuts,Corylus,Hazelnut,1.25,0.070334862,5.128205128,2.14951333,HP,10.16949153,7.564357089,97.14285714,38.29223525,MP,2.14951333,38.29223525,2.14951333,38.29223525,20.22087429,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Corylus/Corylus cornuta_Run20200203_2020-07-27.html
Cucumis melo var. agrestis,(1)A,Food,Fruits,Cucumis,Melon,100.0,0.0,0.0,33.33333333,MP,0.0,,,0.0,HP,33.33333333,0.0,0.0,33.33333333,16.66666667,HP,MP,HP,Critically Endangered (CR),Critically Endangered (CR),Critically Endangered (CR),./compiledSummaryDocs/Cucumis/Cucumis melo var. agrestis_Run20200203_2020-07-27.html
Cucurbita digitata,(1)B,Food,Fruits,Cucurbita,"Zucchini, squash, pumpkin, etc.",4.789272031,27.64631817,66.66666667,33.03408562,MP,10.84337349,8.621176097000001,85.71428571,35.05961177,MP,33.03408562,35.05961177,33.03408562,35.05961177,34.046848700000005,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Cucurbita/Cucurbita digitata_Run20200203_2020-07-27.html
Cucurbita foetidissima,(1)B,Food,Oils,Cucurbita,"Zucchini, squash, pumpkin, etc.",2.726106479,6.279630184,51.61290323,20.2062133,HP,9.339407745,5.037404647,88.88888889,34.42190043,MP,20.2062133,34.42190043,20.2062133,34.42190043,27.31405686,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Cucurbita/Cucurbita foetidissima_Run20200203_2020-07-27.html
Cucurbita okeechobeensis subsp. okeechobeensis,(1)A,Food,Fruits,Cucurbita,"Zucchini, squash, pumpkin, etc.",14.28571429,52.1509843,100.0,55.47889953,LP,0.0,13.59652279,100.0,37.8655076,MP,55.47889953,37.8655076,37.8655076,55.47889953,46.67220356,MP,LP,MP,Endangered (EN),Endangered (EN),Endangered (EN),./compiledSummaryDocs/Cucurbita/Cucurbita okeechobeensis subsp. okeechobeensis_Run20200203_2020-07-27.html
Cucurbita palmata,(1)B,Food,Fruits,Cucurbita,"Zucchini, squash, pumpkin, etc.",3.682946357,43.00323436,60.0,35.56206024,MP,44.62365591,29.39669229,77.77777778,50.59937533,LP,35.56206024,50.59937533,35.56206024,50.59937533,43.08071778,MP,LP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Cucurbita/Cucurbita palmata_Run20200203_2020-07-27.html
Cucurbita pepo subsp. ovifera var. ozarkana,(1)A,Food,Fruits,Cucurbita,"Zucchini, squash, pumpkin, etc.",100.0,43.18470972,85.71428571,76.29966515,SC,5.769230769,6.693452357999999,85.71428571,32.72565628,MP,76.29966515,32.72565628,32.72565628,76.29966515,54.51266071,MP,SC,LP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Cucurbita/Cucurbita pepo subsp. ovifera var. ozarkana_Run20200203_2020-07-27.html
Cucurbita pepo subsp. ovifera var. texana,(1)A,Food,Fruits,Cucurbita,"Zucchini, squash, pumpkin, etc.",29.31034483,59.48361728,83.33333333,57.37576515,LP,0.0,0.456452356,83.33333333,27.92992856,MP,57.37576515,27.92992856,27.92992856,57.37576515,42.65284685,MP,LP,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Cucurbita/Cucurbita pepo subsp. ovifera var. texana_Run20200203_2020-07-27.html
Dasiphora fruticosa,(1)B,Food,Fruits,Dasiphora,Strawberry,0.597639325,3.675669734,23.07692308,9.116744045,HP,24.67661692,18.27082509,87.87878788,43.60874329999999,MP,9.116744045,43.60874329999999,9.116744045,43.60874329999999,26.36274367,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Dasiphora/Dasiphora fruticosa_Run20200203_2020-07-27.html
Daucus pusillus,(1)B,Food,Vegetables,Daucus,Carrot,0.921899461,23.5173136,31.57894737,18.67272014,HP,15.57739558,11.44646115,86.95652174,37.99345949,MP,18.67272014,37.99345949,18.67272014,37.99345949,28.33308981,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Daucus/Daucus pusillus_Run20200203_2020-07-27.html
Dioscorea villosa,(1)B,Food,Roots and tubers,Dioscorea,Yam,0.439753738,0.822133351,14.81481481,5.358900635,HP,7.135969142,4.576306432,92.0,34.57075852,MP,5.358900635,34.57075852,5.358900635,34.57075852,19.96482958,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Dioscorea/Dioscorea villosa_Run20200203_2020-07-27.html
Diospyros texana,(1)C,Food,Roots and tubers,Diospyros,Persimmon,3.237858032,4.830145811,40.0,16.02266795,HP,16.89497717,6.71050271,100.0,41.20182663,MP,16.02266795,41.20182663,16.02266795,41.20182663,28.61224729,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Diospyros/Diospyros texana_Run20200203_2020-07-27.html
Diospyros virginiana,(1)A,Food,Fruits,Diospyros,Persimmon,1.752129883,1.232953424,10.71428571,4.56645634,HP,9.924623116,5.429747811,96.15384615,37.16940569,MP,4.56645634,37.16940569,4.56645634,37.16940569,20.86793102,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Diospyros/Diospyros virginiana_Run20200203_2020-07-27.html
Drymocallis glandulosa,(1)B,Food,Fruits,Drymocallis,Strawberry,0.453074434,1.7032101919999998,8.0,3.385428208,HP,22.69288956,16.43449705,95.65217391,44.92652017,MP,3.385428208,44.92652017,3.385428208,44.92652017,24.15597419,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Drymocallis/Drymocallis glandulosa_Run20200203_2020-07-27.html
Echinacea purpurea,(1)A,Medicinal,Medicinals,Echinacea,Echinacea,8.904109588999999,7.0136998460000015,77.77777778,31.2318624,MP,8.461538462,4.112070115,100.0,37.52453619,MP,31.2318624,37.52453619,31.2318624,37.52453619,34.3781993,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Echinacea/Echinacea purpurea_Run20200203_2020-07-27.html
Elymus alaskanus,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,0.742115028,0.747230483,11.11111111,4.200152207,HP,40.19138756,27.6843882,94.44444444,54.10674007,LP,4.200152207,54.10674007,4.200152207,54.10674007,29.15344614,HP,LP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Elymus/Elymus alaskanus_Run20200203_2020-07-27.html
Elymus albicans,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,0.384615385,1.2972222409999998,5.8823529410000015,2.521396856,HP,14.17322835,9.501770704,94.11764706,39.26421537,MP,2.521396856,39.26421537,2.521396856,39.26421537,20.89280611,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Elymus/Elymus albicans_Run20200203_2020-07-27.html
Elymus arizonicus,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,0.854700855,4.236735631,11.11111111,5.400849199,HP,42.65402844,21.13608573,63.63636364,42.4754926,MP,5.400849199,42.4754926,5.400849199,42.4754926,23.9381709,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Elymus/Elymus arizonicus_Run20200203_2020-07-27.html
Elymus bakeri,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,4.4025157230000005,0.0,0.0,1.467505241,HP,28.07017544,28.6556783,100.0,52.24195125,LP,1.467505241,52.24195125,1.467505241,52.24195125,26.85472824,HP,LP,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Elymus/Elymus bakeri_Run20200203_2020-07-27.html
Elymus canadensis,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,1.721986524,2.733596476,23.80952381,9.42170227,HP,10.52399824,4.579394402,94.44444444,36.5159457,MP,9.42170227,36.5159457,9.42170227,36.5159457,22.96882398,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Elymus/Elymus canadensis_Run20200203_2020-07-27.html
Elymus curvatus,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,1.307189542,0.0,0.0,0.435729847,HP,13.33333333,3.492981148,92.30769231,36.37800226,MP,0.435729847,36.37800226,0.435729847,36.37800226,18.40686606,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Elymus/Elymus curvatus_Run20200203_2020-07-27.html
Elymus elymoides subsp. brevifolius,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,1.569806279,16.67442525,26.08695652,14.77706268,HP,13.87678905,13.66972631,95.23809524,40.92820353,MP,14.77706268,40.92820353,14.77706268,40.92820353,27.85263311,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Elymus/Elymus elymoides subsp. brevifolius_Run20200203_2020-07-27.html
Elymus elymoides subsp. californicus,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,1.95035461,5.765717849,35.29411765,14.33673004,HP,35.74297189,22.5925842,88.23529412,48.85695007,MP,14.33673004,48.85695007,14.33673004,48.85695007,31.59684005,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Elymus/Elymus elymoides subsp. californicus_Run20200203_2020-07-27.html
Elymus elymoides subsp. elymoides,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,1.787994891,13.48117078,37.5,17.58972189,HP,16.60899654,17.64291221,100.0,44.75063625,MP,17.58972189,44.75063625,17.58972189,44.75063625,31.17017907,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Elymus/Elymus elymoides subsp. elymoides_Run20200203_2020-07-27.html
Elymus elymoides subsp. hordeoides,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,0.0,0.0,0.0,0.0,HP,10.0,5.661050639,100.0,38.55368355,MP,0.0,38.55368355,0.0,38.55368355,19.27684177,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Elymus/Elymus elymoides subsp. hordeoides_Run20200203_2020-07-27.html
Elymus glabriflorus var. australis,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,0.0,0.0,0.0,0.0,HP,0.0,0.351557415,100.0,33.45051914,MP,0.0,33.45051914,0.0,33.45051914,16.72525957,HP,MP,HP,Possible Near Threatened (NT),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Elymus/Elymus glabriflorus var. australis_Run20200203_2020-07-27.html
Elymus glabriflorus var. glabriflorus,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,0.0,0.0,0.0,0.0,HP,0.0,2.388354972,100.0,34.12945166,MP,0.0,34.12945166,0.0,34.12945166,17.06472583,HP,MP,HP,Vulnerable (VU),Endangered (EN),Endangered (EN),./compiledSummaryDocs/Elymus/Elymus glabriflorus var. glabriflorus_Run20200203_2020-07-27.html
Elymus glaucus subsp. glaucus,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,0.35750766100000003,1.7289027280000002,18.18181818,6.75607619,HP,21.91719172,17.22556335,93.33333333,44.15869613,MP,6.75607619,44.15869613,6.75607619,44.15869613,25.45738616,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Elymus/Elymus glaucus subsp. glaucus_Run20200203_2020-07-27.html
Elymus glaucus subsp. mackenziei,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,0.0,0.0,0.0,0.0,HP,0.0,,,0.0,HP,0.0,0.0,0.0,0.0,0.0,HP,HP,HP,Critically Endangered (CR),Critically Endangered (CR),Critically Endangered (CR),./compiledSummaryDocs/Elymus/Elymus glaucus subsp. mackenziei_Run20200203_2020-07-27.html
Elymus glaucus subsp. virescens,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,1.435406699,0.0,0.0,0.4784689,HP,23.25581395,15.47672538,100.0,46.24417978,MP,0.4784689,46.24417978,0.4784689,46.24417978,23.36132434,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Elymus/Elymus glaucus subsp. virescens_Run20200203_2020-07-27.html
Elymus hirsutus,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,0.0,0.0,0.0,0.0,HP,31.4516129,25.80750045,100.0,52.41970445,LP,0.0,52.41970445,0.0,52.41970445,26.20985223,HP,LP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Elymus/Elymus hirsutus_Run20200203_2020-07-27.html
Elymus hystrix,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,2.1290751830000003,0.991222349,17.39130435,6.8372006270000005,HP,7.543520309,4.255223717,94.73684211,35.51186204,MP,6.8372006270000005,35.51186204,6.8372006270000005,35.51186204,21.17453134,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Elymus/Elymus hystrix_Run20200203_2020-07-27.html
Elymus interruptus,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,4.6875,0.0,0.0,1.5625,HP,0.0,17.9464832,100.0,39.3154944,MP,1.5625,39.3154944,1.5625,39.3154944,20.4389972,HP,MP,HP,Endangered (EN),Endangered (EN),Endangered (EN),./compiledSummaryDocs/Elymus/Elymus interruptus_Run20200203_2020-07-27.html
Elymus lanceolatus subsp. lanceolatus,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,2.9064486830000003,0.825316985,6.896551724,3.542772464,HP,11.32596685,9.671559073,85.18518519,35.39423704,MP,3.542772464,35.39423704,3.542772464,35.39423704,19.46850475,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Elymus/Elymus lanceolatus subsp. lanceolatus_Run20200203_2020-07-27.html
Elymus lanceolatus subsp. psammophilus,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,4.761904762,0.0,0.0,1.5873015869999998,HP,28.0,9.369710527999999,85.71428571,41.02799875,MP,1.5873015869999998,41.02799875,1.5873015869999998,41.02799875,21.30765017,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Elymus/Elymus lanceolatus subsp. psammophilus_Run20200203_2020-07-27.html
Elymus lanceolatus subsp. riparius,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,0.0,0.0,0.0,0.0,HP,6.896551724,9.667701067000001,100.0,38.85475093,MP,0.0,38.85475093,0.0,38.85475093,19.42737547,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Elymus/Elymus lanceolatus subsp. riparius_Run20200203_2020-07-27.html
Elymus macgregorii,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,0.570342205,0.0,0.0,0.190114068,HP,6.153846154,3.903471264,93.75,34.60243914,MP,0.190114068,34.60243914,0.190114068,34.60243914,17.3962766,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Elymus/Elymus macgregorii_Run20200203_2020-07-27.html
Elymus macrourus,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,0.668576886,1.052804701,13.63636364,5.119248408,HP,35.96287703,25.8967321,95.23809524,52.36590146,LP,5.119248408,52.36590146,5.119248408,52.36590146,28.74257493,HP,LP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Elymus/Elymus macrourus_Run20200203_2020-07-27.html
Elymus multisetus,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,2.821316614,12.72822296,33.33333333,16.29429097,HP,17.80973451,15.38362197,87.5,40.23111883,MP,16.29429097,40.23111883,16.29429097,40.23111883,28.2627049,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Elymus/Elymus multisetus_Run20200203_2020-07-27.html
Elymus riparius,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,0.50955414,0.233936666,15.0,5.247830269,HP,5.651105651,3.408368717,100.0,36.35315812,MP,5.247830269,36.35315812,5.247830269,36.35315812,20.8004942,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Elymus/Elymus riparius_Run20200203_2020-07-27.html
Elymus scribneri,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,0.35443038,0.0,0.0,0.11814346,HP,38.44641101,26.78570379,93.33333333,52.85514938,LP,0.11814346,52.85514938,0.11814346,52.85514938,26.48664642,HP,LP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Elymus/Elymus scribneri_Run20200203_2020-07-27.html
Elymus sierrae,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,3.149606299,0.0,0.0,1.049868766,HP,65.21739129999999,61.97133351,100.0,75.72957494,SC,1.049868766,75.72957494,1.049868766,75.72957494,38.38972185,HP,SC,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Elymus/Elymus sierrae_Run20200203_2020-07-27.html
Elymus stebbinsii subsp. septentrionalis,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,0.0,0.0,0.0,0.0,HP,0.0,5.878400292999999,100.0,35.2928001,MP,0.0,35.2928001,0.0,35.2928001,17.64640005,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Elymus/Elymus stebbinsii subsp. septentrionalis_Run20200203_2020-07-27.html
Elymus stebbinsii subsp. stebbinsii,(1)B,Food,Cereals and pseudocereals,Elymus,Wheat,0.0,0.0,0.0,0.0,HP,27.27272727,32.41182564,100.0,53.2281843,LP,0.0,53.2281843,0.0,53.2281843,26.61409215,HP,LP,MP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Elymus/Elymus stebbinsii subsp. stebbinsii_Run20200203_2020-07-27.html
